Namesake,NamingCategory_1,NamingCategory_2,NamingSource
"Southampton, England, UK",Political,City,https://en.wikipedia.org/wiki/Southampton
"Spokane, Washington, US",Political,City,"https://en.wikipedia.org/wiki/Spokane,_Washington"
"Springfield, Illinois, US",Political,City,"https://en.wikipedia.org/wiki/Springfield,_Illinois"
"St Albans, England, UK",Political,City,https://en.wikipedia.org/wiki/St_Albans
"St. Louis, Missouri, US",Political,City,https://en.wikipedia.org/wiki/St._Louis
"St. Mary's, England, UK",Political,City,"https://en.wikipedia.org/wiki/St_Mary%27s,_Isles_of_Scilly"
"Stanley, England, UK",Political,City,"https://en.wikipedia.org/wiki/Stanley,_County_Durham"
"Stralsund, Mecklenburg-Western Pomerania, Germany",Political,City,https://en.wikipedia.org/wiki/Stralsund
"Strasbourg, Grand Est, France",Political,City,https://en.wikipedia.org/wiki/Strasbourg
"Stuttgart, Baden-Wurttemberg, Germany",Political,City,https://en.wikipedia.org/wiki/Stuttgart
"Sydney, New South Wales, Australia",Political,City,https://en.wikipedia.org/wiki/HMAS_Sydney_(R17)
"Szczecin, West Pomeranian Voivodeship, Poland",Political,City,https://en.wikipedia.org/wiki/Szczecin
"Tacoma, Washington, US",Political,City,"https://en.wikipedia.org/wiki/Tacoma,_Washington"
"Tallahassee, Florida, US",Political,City,"https://en.wikipedia.org/wiki/Tallahassee,_Florida"
"Tallinn, Estonia",Political,City,https://en.wikipedia.org/wiki/Tallinn
"Taranto, Apulia, Italy",Political,City,https://en.wikipedia.org/wiki/Taranto
"Tauranga, New Zealand",Political,City,https://en.wikipedia.org/wiki/Tauranga
"Thionville, Grand Est, France",Political,City,https://en.wikipedia.org/wiki/Thionville
"Toledo, Ohio, US",Political,City,"https://en.wikipedia.org/wiki/Toledo,_Ohio"
"Tongyeong, South Gyeongsang Province, South Korea",Political,City,https://en.wikipedia.org/wiki/Tongyeong
"Topeka, Kansas, US",Political,City,"https://en.wikipedia.org/wiki/Topeka,_Kansas"
"Trenton, New Jersey, US",Political,City,"https://en.wikipedia.org/wiki/Trenton,_New_Jersey"
"Tucson, Arizona, US",Political,City,"https://en.wikipedia.org/wiki/Tucson,_Arizona"
"Tuscaloosa, Alabama, US",Political,City,"https://en.wikipedia.org/wiki/Tuscaloosa,_Alabama"
"Vallejo, California, US",Political,City,"https://en.wikipedia.org/wiki/Vallejo,_California"
"Vicksburg, Mississippi, US",Political,City,"https://en.wikipedia.org/wiki/Vicksburg,_Mississippi"
"Vincennes, Indiana, US",Political,City,"https://en.wikipedia.org/wiki/Vincennes,_Indiana"
"Wallaroo, South Australia, Australia",Political,City,"https://en.wikipedia.org/wiki/Wallaroo,_South_Australia"
"Wallington, Victoria, Australia",Political,City,"https://en.wikipedia.org/wiki/Wallington,_Victoria"
"Wells, England, UK",Political,City,"https://en.wikipedia.org/wiki/Wells,_Somerset"
"Weymouth, England, UK",Political,City,"https://en.wikipedia.org/wiki/Weymouth,_Dorset"
"Wichita, Kansas, US",Political,City,"https://en.wikipedia.org/wiki/Wichita,_Kansas"
"Wiesbaden, Hesse, Germany",Political,City,https://en.wikipedia.org/wiki/Wiesbaden
"Wilkes-Barre, Pennsylvania, US",Political,City,"https://en.wikipedia.org/wiki/Wilkes-Barre,_Pennsylvania"
"Wilmington, Delaware, US",Political,City,"https://en.wikipedia.org/wiki/Wilmington,_Delaware"
"Wilmington, North Carolina, US",Political,City,"https://en.wikipedia.org/wiki/Wilmington,_North_Carolina"
"Worcester, Massachusetts, US",Political,City,"https://en.wikipedia.org/wiki/Worcester,_Massachusetts"
"Wrocław, Lower Silesian Voivodeship, Poland",Political,City,https://en.wikipedia.org/wiki/Wroc%C5%82aw
"Xianyang, Shaanxi, China",Political,City,https://en.wikipedia.org/wiki/Xianyang
"York, England, UK",Political,City,https://en.wikipedia.org/wiki/York
"York, Pennsylvania, US",Political,City,"https://en.wikipedia.org/wiki/York,_Pennsylvania"
"Youngstown, Ohio, US",Political,City,"https://en.wikipedia.org/wiki/Youngstown,_Ohio"
Clan Henderson,Political,Clan,https://en.wikipedia.org/wiki/Clan_Henderson
Clan MacAlpine,Political,Clan,https://en.wikipedia.org/wiki/Clan_MacAlpine
Clan MacAndrew,Political,Clan,https://en.wikipedia.org/wiki/Clan_Anderson
Clan MacCabe,Political,Clan,https://en.wikipedia.org/wiki/MacCallum
Clan MacColl,Political,Clan,https://en.wikipedia.org/wiki/MacColl
Clan MacDermott,Political,Clan,https://en.wikipedia.org/wiki/Mac_Diarmada
Clan Mackay,Political,Clan,https://en.wikipedia.org/wiki/Clan_Mackay
Clan MacMahon,Political,Clan,https://en.wikipedia.org/wiki/McMahon_clans
Clan Macrae,Political,Clan,https://en.wikipedia.org/wiki/Clan_Macrae
Clan Malcolm,Political,Clan,https://en.wikipedia.org/wiki/Clan_Malcolm
"Bermuda, UK",Political,Colony,https://en.wikipedia.org/wiki/Bermuda
British Ceylon,Political,Colony,https://en.wikipedia.org/wiki/British_Ceylon
British Mauritius,Political,Colony,https://en.wikipedia.org/wiki/British_Mauritius
Colony and Protectorate of Kenya,Political,Colony,https://en.wikipedia.org/wiki/Kenya_Colony
Colony and Protectorate of Nigeria,Political,Colony,https://en.wikipedia.org/wiki/Colonial_Nigeria
Colony of Fiji,Political,Colony,https://en.wikipedia.org/wiki/Colony_of_Fiji
Colony of Jamaica,Political,Colony,https://en.wikipedia.org/wiki/Colony_of_Jamaica
"Colony of Natal, UK",Political,Colony,https://en.wikipedia.org/wiki/Colony_of_Natal
"Dominion of Newfoundland, UK",Political,Colony,https://en.wikipedia.org/wiki/Dominion_of_Newfoundland
"French Algeria, France",Political,Colony,https://en.wikipedia.org/wiki/French_Algeria
Gambia Colony and Protectorate,Political,Colony,https://en.wikipedia.org/wiki/Gambia_Colony_and_Protectorate
"Gibraltar, UK",Political,Colony,https://en.wikipedia.org/wiki/Gibraltar
Trinidad and Tobago,Political,Colony,https://en.wikipedia.org/wiki/History_of_Trinidad_and_Tobago
"Argyll, Scotland, UK",Political,County,https://en.wikipedia.org/wiki/Argyll
"Arlington County, Virginia, US",Political,County,"https://en.wikipedia.org/wiki/Arlington_County,_Virginia"
"Bedfordshire, England, UK",Political,County,https://en.wikipedia.org/wiki/Bedfordshire
"Berwickshire, Scotland, UK",Political,County,https://en.wikipedia.org/wiki/Berwick-upon-Tweed
"Caernarfonshire, Wales, UK",Political,County,https://en.wikipedia.org/wiki/Caernarfonshire
"Cornwall, England, UK",Political,County,https://en.wikipedia.org/wiki/Cornwall
"County Antrim, Northern Ireland, UK",Political,County,https://en.wikipedia.org/wiki/County_Antrim
"County Donegal, Northern Ireland, UK",Political,County,https://en.wikipedia.org/wiki/County_Donegal
"Cumberland, England, UK",Political,County,https://en.wikipedia.org/wiki/Cumberland
"Devonshire, England, UK",Political,County,https://en.wikipedia.org/wiki/Devon
"Dorset, England, UK",Political,County,https://en.wikipedia.org/wiki/Dorset
"Essex County, Massachusetts, US",Political,County,"https://en.wikipedia.org/wiki/Essex_County,_Massachusetts"
"Essex, England, UK",Political,County,https://en.wikipedia.org/wiki/Essex
"Friesland, Lower Saxony, Germany",Political,County,https://en.wikipedia.org/wiki/Friesland_(district)
"Hampshire, England, UK",Political,County,https://en.wikipedia.org/wiki/Hampshire
"Kamikawa Subprefecture, Hokkaido, Japan",Political,County,"https://en.wikipedia.org/wiki/Kamikawa_Subprefecture#:~:text=Kamikawa%20(%E4%B8%8A%E5%B7%9D%E7%B7%8F%E5%90%88%E6%8C%AF%E8%88%88%E5%B1%80,Settlement%20began%20in%201867."
"Kent County, England, UK",Political,County,https://en.wikipedia.org/wiki/Kent
"Lancashire, England, UK",Political,County,https://en.wikipedia.org/wiki/Lancashire
"Monmouthshire, Wales, UK",Political,County,https://en.wikipedia.org/wiki/Monmouthshire_(historic)
"Nord, Hauts-de-France, France",Political,County,https://en.wikipedia.org/wiki/Nord_(French_department)
"Norfolk, England, UK",Political,County,https://en.wikipedia.org/wiki/Norfolk
"Northumberland County, England, UK",Political,County,https://en.wikipedia.org/wiki/Northumberland
"Pas-de-Calais, Hauts-de-France, France",Political,County,https://en.wikipedia.org/wiki/Hauts-de-France
"Roxburghshire, Scotland, UK",Political,County,https://en.wikipedia.org/wiki/Roxburghshire
"Savoie, Auvergne-Rhône-Alpes, France",Political,County,https://en.wikipedia.org/wiki/Savoie
"Shropshire, England, UK",Political,County,https://en.wikipedia.org/wiki/Shropshire
"Suffolk, England, UK",Political,County,https://en.wikipedia.org/wiki/Suffolk
"Sussex, England, UK",Political,County,https://en.wikipedia.org/wiki/Sussex
"Swabia, Bavaria, Germany",Political,County,https://en.wikipedia.org/wiki/Swabia
"Ye County, Henan, China",Political,County,https://en.wikipedia.org/wiki/Ye_County
Gauls,Political,Nation,https://en.wikipedia.org/wiki/Gauls
Nihon,Political,Nation,https://en.wikipedia.org/wiki/Japan
Ojibwe,Political,Nation,https://en.wikipedia.org/wiki/Ojibwe
Persian,Political,Nation,https://en.wikipedia.org/wiki/Persians
Federated Malay States,Political,Protectorate,https://en.wikipedia.org/wiki/Federated_Malay_States
Protectorate of Uganda,Political,Protectorate,https://en.wikipedia.org/wiki/Protectorate_of_Uganda
"Aki Province, Japan",Political,Province,https://en.wikipedia.org/wiki/Aki_Province
"Alabama, US",Political,Province,https://en.wikipedia.org/wiki/Alabama
"Alaska, US",Political,Province,https://en.wikipedia.org/wiki/Alaska
"Amazonas, Brazil",Political,Province,https://en.wikipedia.org/wiki/Amazonas_(Brazilian_state)
"Antioquia Department, Columbia",Political,Province,https://en.wikipedia.org/wiki/Antioquia_Department
"Arizona, US",Political,Province,https://en.wikipedia.org/wiki/Arizona
"Arkansas, US",Political,Province,https://en.wikipedia.org/wiki/Arkansas
"Bavaria, Germany",Political,Province,https://en.wikipedia.org/wiki/Bavaria
"California, US",Political,Province,https://en.wikipedia.org/wiki/California
"Campania, Italy",Political,Province,https://en.wikipedia.org/wiki/Campania
"Chongqing, China",Political,Province,https://en.wikipedia.org/wiki/Chongqing
"Colorado, US",Political,Province,https://en.wikipedia.org/wiki/Colorado
"Commonwealth of Massachusetts, US",Political,Province,https://en.wikipedia.org/wiki/Massachusetts
"Commonwealth of Pennsylvania, US",Political,Province,https://en.wikipedia.org/wiki/Pennsylvania
"Connecticut, US",Political,Province,https://en.wikipedia.org/wiki/Connecticut
"Dalaware, US",Political,Province,https://en.wikipedia.org/wiki/Delaware
"Delaware, US",Political,Province,https://en.wikipedia.org/wiki/Delaware
"Delhi, India",Political,Province,https://en.wikipedia.org/wiki/Delhi
"Duchy of Nassau, Germany",Political,Province,https://en.wikipedia.org/wiki/Duchy_of_Nassau
"Duchy of Swabia, Germany",Political,Province,https://en.wikipedia.org/wiki/Duchy_of_Swabia
"Florida, US",Political,Province,https://en.wikipedia.org/wiki/Florida
"Georgia, US",Political,Province,https://en.wikipedia.org/wiki/Georgia_(U.S._state)
"Grand Duchy of Oldenburg, Germany",Political,Province,https://en.wikipedia.org/wiki/Grand_Duchy_of_Oldenburg
"Hawaii, US",Political,Province,https://en.wikipedia.org/wiki/Hawaii
"Hyuga Province, Japan",Political,Province,https://en.wikipedia.org/wiki/Hy%C5%ABga_Province
"Idaho, US",Political,Province,https://en.wikipedia.org/wiki/Idaho
"Iki Province, Japan",Political,Province,https://en.wikipedia.org/wiki/Iki_Province
"Illinois, US",Political,Province,https://en.wikipedia.org/wiki/Illinois
"Indiana, US",Political,Province,https://en.wikipedia.org/wiki/Indiana
"Iowa, US",Political,Province,https://en.wikipedia.org/wiki/Iowa
"Ise Province, Japan",Political,Province,https://en.wikipedia.org/wiki/Ise_Province
"Izumi Province, Japan",Political,Province,https://en.wikipedia.org/wiki/Izumi_Province
"Izumo Province, Japan",Political,Province,https://en.wikipedia.org/wiki/Izumo_Province
"Kaga Province, Japan",Political,Province,https://en.wikipedia.org/wiki/Kaga_Province
"Kansas, US",Political,Province,https://en.wikipedia.org/wiki/Kansas
"Kawachi Province, Japan",Political,Province,https://en.wikipedia.org/wiki/Kawachi_Province
"Kentucky, US",Political,Province,https://en.wikipedia.org/wiki/USS_Kentucky_(BB-6)
"Kingdom of Saxony, Germany",Political,Province,https://en.wikipedia.org/wiki/Kingdom_of_Saxony
"Kingdom of Wurttemberg, Germany",Political,Province,https://en.wikipedia.org/wiki/Kingdom_of_W%C3%BCrttemberg
"Louisiana, US",Political,Province,https://en.wikipedia.org/wiki/Louisiana
"Maine, US",Political,Province,https://en.wikipedia.org/wiki/Maine
"Maranhao, Brazil",Political,Province,https://en.wikipedia.org/wiki/Maranh%C3%A3o
"Maryland, US",Political,Province,https://en.wikipedia.org/wiki/Maryland
"Mersin Province, Turkey",Political,Province,https://en.wikipedia.org/wiki/Mersin_Province
"Michigan, US",Political,Province,https://en.wikipedia.org/wiki/Michigan
"Minas Gerais, Brazil",Political,Province,https://en.wikipedia.org/wiki/Minas_Gerais
"Minnesota, US",Political,Province,https://en.wikipedia.org/wiki/Minnesota
"Mississippi, US",Political,Province,https://en.wikipedia.org/wiki/New_Mexico
"Missouri, US",Political,Province,https://en.wikipedia.org/wiki/Missouri
"Montana, US",Political,Province,https://en.wikipedia.org/wiki/Montana
"Musashi Province, Japan",Political,Province,https://en.wikipedia.org/wiki/Musashi_Province
"Mutsu Province, Japan",Political,Province,https://en.wikipedia.org/wiki/Mutsu_Province
"Nagato Province, Japan",Political,Province,https://en.wikipedia.org/wiki/Nagato_Province
"Nara Prefecture, Japan",Political,Province,https://en.wikipedia.org/wiki/Nara_Prefecture
"Nebraska, US",Political,Province,https://en.wikipedia.org/wiki/Nebraska
"Nevada, US",Political,Province,https://en.wikipedia.org/wiki/Nevada
"New Hampshire, US",Political,Province,https://en.wikipedia.org/wiki/New_Hampshire
"New Jersey, US",Political,Province,https://en.wikipedia.org/wiki/New_Jersey
"New Mexico, US",Political,Province,https://en.wikipedia.org/wiki/New_Mexico
"New York, US",Political,Province,https://en.wikipedia.org/wiki/New_York_(state)
"North Carolina, US",Political,Province,https://en.wikipedia.org/wiki/North_Carolina
"North Dakota, US",Political,Province,https://en.wikipedia.org/wiki/North_Dakota
"Ohio, US",Political,Province,https://en.wikipedia.org/wiki/Ohio
"Oklahoma, US",Political,Province,https://en.wikipedia.org/wiki/Oklahoma
"Oregon, US",Political,Province,https://en.wikipedia.org/wiki/Oregon
"Para, Brazil",Political,Province,https://en.wikipedia.org/wiki/Par%C3%A1
"Paraiba, Brazil",Political,Province,https://en.wikipedia.org/wiki/Para%C3%ADba
"Parana, Brazil",Political,Province,https://en.wikipedia.org/wiki/Paran%C3%A1_(state)
"Pernambuco, Brazil",Political,Province,https://en.wikipedia.org/wiki/Pernambuco
"Piaui, Brazil",Political,Province,https://en.wikipedia.org/wiki/Piau%C3%AD
"Province of Brandenburg, Prussia, Germany",Political,Province,https://en.wikipedia.org/wiki/Province_of_Brandenburg
"Province of Cattaro, Italy",Political,Province,https://en.wikipedia.org/wiki/Province_of_Cattaro
"Province of Hanover, Prussia, Germany",Political,Province,https://en.wikipedia.org/wiki/Province_of_Hanover
"Province of Pomerania, Prussia, Germany",Political,Province,https://en.wikipedia.org/wiki/Province_of_Pomerania_(1815%E2%80%931945)
"Province of Posen, Prussia, Germany",Political,Province,https://en.wikipedia.org/wiki/Province_of_Posen
"Province of Silesia, Prussia, Germany",Political,Province,https://en.wikipedia.org/wiki/Province_of_Silesia
"Province of Westphalia, Prussia, Germany",Political,Province,https://en.wikipedia.org/wiki/Prussia
"Prussia, Germany",Political,Province,https://en.wikipedia.org/wiki/Prussia
"Quebec, Canada",Political,Province,https://en.wikipedia.org/wiki/Quebec
"Republic of Baden, Germany",Political,Province,https://en.wikipedia.org/wiki/Republic_of_Baden
"Rhode Island, US",Political,Province,https://en.wikipedia.org/wiki/Rhode_Island
"Rio de Janeiro, Brazil",Political,Province,https://en.wikipedia.org/wiki/Rio_de_Janeiro_(state)
"Santa Catarina, Brazil",Political,Province,https://en.wikipedia.org/wiki/Santa_Catarina_(state)
"Sanuki Province, Japan",Political,Province,https://en.wikipedia.org/wiki/Sanuki_Province
"Satsuma Province, Japan",Political,Province,https://en.wikipedia.org/wiki/Satsuma_Province
"Schleswig-Holstein, Prussia, Germany",Political,Province,https://en.wikipedia.org/wiki/Schleswig-Holstein
"Scottland, UK",Political,Province,https://en.wikipedia.org/wiki/Caledonia
"Settsu Province, Japan",Political,Province,https://en.wikipedia.org/wiki/Settsu_Province
"Shinano Province, Japan",Political,Province,https://en.wikipedia.org/wiki/Shinano_Province
"South Carolina, US",Political,Province,https://en.wikipedia.org/wiki/South_Carolina
"South Dakota, US",Political,Province,https://en.wikipedia.org/wiki/South_Dakota
"Tango Province, Japan",Political,Province,https://en.wikipedia.org/wiki/Tango_Province
"Tenessee, US",Political,Province,https://en.wikipedia.org/wiki/Tennessee
"Territory of Alaska, US",Political,Province,https://en.wikipedia.org/wiki/Territory_of_Alaska
"Territory of Guam, US",Political,Province,https://en.wikipedia.org/wiki/Guam
"Territory of Hawaii, US",Political,Province,https://en.wikipedia.org/wiki/Territory_of_Hawaii
"Texas, US",Political,Province,https://en.wikipedia.org/wiki/Texas
"Tosa Province, Japan",Political,Province,https://en.wikipedia.org/wiki/Tosa_Province
"Tsushima Province, Japan",Political,Province,https://en.wikipedia.org/wiki/Tsushima_Province
"Utah, US",Political,Province,https://en.wikipedia.org/wiki/Utah
"Vermont, US",Political,Province,https://en.wikipedia.org/wiki/Vermont
"Virginia, US",Political,Province,https://en.wikipedia.org/wiki/Virginia
"Washington, US",Political,Province,https://en.wikipedia.org/wiki/Washington_(state)
"West Virginia, US",Political,Province,https://en.wikipedia.org/wiki/West_Virginia
"Wisconsin, US",Political,Province,https://en.wikipedia.org/wiki/Wisconsin
"Wyoming, US",Political,Province,https://en.wikipedia.org/wiki/Wyoming
"Yamashiro Province, Japan",Political,Province,https://en.wikipedia.org/wiki/Yamashiro_Province
"Yamato Province, Japan",Political,Province,https://en.wikipedia.org/wiki/Yamato_Province
Algeria,Political,State,https://en.wikipedia.org/wiki/Algeria
Aroostook Band of Micmacs,Political,State,https://en.wikipedia.org/wiki/Mi%27kmaq_Nation
Canada,Political,State,https://en.wikipedia.org/wiki/Canada
Commonwealth of Australia,Political,State,https://en.wikipedia.org/wiki/Australia
