ClassID,ClassName,SubClassName,Nation,Type,SubType,Existance,ClassLaidDown,StandardDisplacement,FullDisplacement,Length,Breadth,Draught,Engines,ShaftHorsePower,SubmergedShipHorsePower,Fuel,Speed,CruiseSpeed,SubmergedSpeed,SubmergedCruiseSpeed,Range,SubmergedRange,DivingDepth,MainGun,MainBroadside,MainGunTotal,SecondaryGun,SecondaryBroadside,SecondaryGunTotal,MainTorpedoLauncher,MainTorpedoLauncherType,MainTorpedoTubeMax,MainTorpedoTubeTotal,MainTorpedoCount,SecondaryTorpedoLauncher,SecondaryTorpedoLauncherType,SecondaryTorpedoTubeMax,SecondaryTorpedoTubeTotal,SecondaryTorpedoCount,ArmorBeltMat,ArmorBelt,ArmorBeltAngle,ArmorDeck,FlightDeckArea,HangarArea,Catapults,HasSkiJump,Compliment,Source
dd-boykiy,Boykiy Class,Boykiy Class,russia,Escort,Destroyer,Built,1901-01-01,435,525,64,6.4,2.39,3C-EE,5700,0,Coal,26,12,0,0,1200,0,0,75/50 Pattern 1892,1,1,47/40 M1885,3,5,381mm,Mount,2,2,,381mm,Fixed,1,1,,,0,0,0,,,,FALSE,69,http://www.navypedia.org/ships/russia/ru_dd_boykiy.htm
dd-ukrayna,Ukrayna Class,Ukrayna Class,russia,Escort,Destroyer,Built,1904-01-01,730,880,73.2,7.24,3.35,3C-EE,7000,0,Coal,26,12,0,0,1100,0,0,75/50 Pattern 1892,2,2,57/50 M98B,2,4,381mm,Mount,2,2,,381mm,Fixed,1,1,,,0,0,0,,,,FALSE,88,http://www.navypedia.org/ships/russia/ru_dd_ukraina.htm
dd-emir-bukharskiy,Emir Bukharskiy Class,Emir Bukharskiy Class,russia,Escort,Destroyer,Built,1904-04-01,660,720,71.9,7.16,2.74,3C-EE,6000,0,Coal,27,12,0,0,1050,0,0,75/50 Pattern 1892,2,2,57/50 M98B,3,6,450mm,Mount,3,3,,,,0,0,0,,0,0,0,,,,FALSE,99,http://www.navypedia.org/ships/russia/ru_dd_emir_bukharskiy.htm
dd-vsadnik,Vsadnik Class,Vsadnik Class,russia,Escort,Destroyer,Built,1904-05-01,710,930,71.9,7.16,2.44,3C-EE,6500,0,Coal,25,14,0,0,1920,0,0,75/50 Pattern 1892,2,2,57/50 M98B,3,6,450mm,Mount,3,3,,,,0,0,0,,0,0,0,,,,FALSE,99,http://www.navypedia.org/ships/russia/ru_dd_vsadnik.htm
dd-tochnyy,Tochnyy Class,Tochnyy Class,russia,Escort,Destroyer,Built,1904-06-01,300,380,58.4,5.59,2.19,3C-EE,3800,0,Coal,26,12,0,0,1100,0,0,75/50 Pattern 1892,1,1,47/40 M1885,2,3,381mm,Mount,2,2,,,,0,0,0,,0,0,0,,,,FALSE,60,http://www.navypedia.org/ships/russia/ru_dd_tochnyy.htm
dd-kazanets,Ukrayna Class,Kazanets Class,russia,Escort,Destroyer,Built,1904-09-01,730,880,73.2,7.24,3.35,3C-EE,7000,0,Coal,26,12,0,0,1100,0,0,75/50 Pattern 1892,2,2,57/50 M98B,2,4,450mm,Mount,2,2,,,,0,0,0,,0,0,0,,,,FALSE,88,http://www.navypedia.org/ships/russia/ru_dd_ukraina.htm
dd-inzhener-mekhanik-zverev,Inzhener Mekhanik Zverev Class,Inzhener Mekhanik Zverev Class,russia,Escort,Destroyer,Built,1905-01-01,450,640,63.6,7.01,2.71,3C-EE,6000,0,Coal,27,12,0,0,960,0,0,75/50 Pattern 1892,2,2,,0,0,450mm,Mount,3,3,,,,0,0,0,,0,0,0,,,,FALSE,65,http://www.navypedia.org/ships/russia/ru_dd_inzhener_mekhanik_zverev.htm
dd-storozhevoy,Storozhevoy Class,Storozhevoy Class,russia,Escort,Destroyer,Built,1905-01-01,382,475,64,6.4,2.59,3C-EE,5800,0,Coal,27,15,0,0,900,0,0,75/50 Pattern 1892,2,2,,0,0,450mm,Mount,2,2,,,,0,0,0,,0,0,0,,,,FALSE,67,http://www.navypedia.org/ships/russia/ru_dd_silnyy.htm
dd-leytenant-burakov,Leytenant Burakov Class,Leytenant Burakov Class,russia,Escort,Destroyer,Built,1905-02-01,402,492,56.5,6.4,3.51,3C-EE,5700,0,Coal,27,14,0,0,1000,0,0,75/50 Pattern 1892,2,2,,0,0,450mm,Mount,2,2,,,,0,0,0,,0,0,0,,,,FALSE,67,http://www.navypedia.org/ships/russia/ru_dd_leytenant_burakov.htm
dd-general-kondratenko,Kondratenko Class,Kondratenko Class,russia,Escort,Destroyer,Built,1905-03-01,750,840,75.2,8.18,2.44,3C-EE,7300,0,Coal,25.5,12,0,0,2200,0,0,75/50 Pattern 1892,2,2,57/50 M98B,3,6,450mm,Mount,3,3,,,,0,0,0,,0,0,0,,,,FALSE,102,http://www.navypedia.org/ships/russia/ru_dd_general_kondratenko.htm
dd-leytenant-shestakov,Leytenant Shestakov Class,Leytenant Shestakov Class,russia,Escort,Destroyer,Built,1906-09-01,635,849,74.1,8.28,2.59,3C-EE,6500,0,Coal,25,12,0,0,1930,0,0,120/45 Pattern 1892,1,1,75/50 Pattern 1892,3,5,450mm,Mount,3,3,,,,0,0,0,,0,0,0,,,,FALSE,91,http://www.navypedia.org/ships/russia/ru_dd_leytenant_shestakov.htm
dd-bespokoynyy,Bespokoynyy Class,Bespokoynyy Class,russia,Escort,Destroyer,Built,1912-10-01,1100,1320,93.9,9.3,3.2,Turbine,25500,0,Oil,34,21,0,0,1715,0,0,102/60 Pattern 1911,3,3,,0,0,450mm,Mount,10,10,10,,,0,0,0,,0,0,0,,,,FALSE,125,http://www.navypedia.org/ships/russia/ru_dd_bespokoyny.htm
dd-novik,Novik Class (1912),Novik Class (1912),russia,Escort,Destroyer,Built,1912-10-01,1280,1595,102.4,9.53,3.53,Turbine,35100,0,Oil,39,16,0,0,1800,0,0,102/60 Pattern 1911,4,4,,0,0,450mm,Mount,8,8,8,,,0,0,0,,0,0,0,,,,FALSE,113,http://www.navypedia.org/ships/russia/ru_dd_novik.htm
dd-schastlivyy,Schastlivyy Class,Schastlivyy Class,russia,Escort,Destroyer,Built,1913-10-01,1110,1450,98,9.3,3.41,Turbine,23000,0,Oil,34,16,0,0,1800,0,0,102/60 Pattern 1911,3,3,,0,0,450mm,Mount,10,10,10,,,0,0,0,,0,0,0,,,,FALSE,112,http://www.navypedia.org/ships/russia/ru_dd_schastlivyy.htm
dd-gavriil,Gavriil Class,Gavriil Class,russia,Escort,Destroyer,Built,1913-11-01,1260,1450,98,9.34,3.9,Turbine,30000,0,Oil,34,16,0,0,1800,0,0,102/60 Pattern 1911,4,4,,0,0,450mm,Mount,9,9,9,,,0,0,0,,0,0,0,,,,FALSE,150,http://www.navypedia.org/ships/russia/ru_dd_gavriil.htm
dd-izyaslav,Izyaslav Class,Izyaslav Class,russia,Escort,Destroyer,Built,1913-11-01,1350,1570,107,9.5,4.1,Turbine,32700,0,Oil,35,16,0,0,1568,0,0,102/60 Pattern 1911,5,5,,0,0,450mm,Mount,9,9,9,,,0,0,0,,0,0,0,,,,FALSE,150,http://www.navypedia.org/ships/russia/ru_dd_izyaslav.htm
dd-kapitan-izylmetyev,Kapitan Izylmetyev Class,Kapitan Izylmetyev Class,russia,Escort,Destroyer,Built,1913-11-01,1260,1720,98,9.34,3.9,Turbine,31500,0,Oil,34,16,0,0,1800,0,0,102/60 Pattern 1911,4,4,,0,0,450mm,Mount,9,9,9,,,0,0,0,,0,0,0,,,,FALSE,150,http://www.navypedia.org/ships/russia/ru_dd_kapitan_izylmetyev.htm
dd-pobeditel,Pobeditel Class,Pobeditel Class,russia,Escort,Destroyer,Built,1913-11-01,1260,1450,98,9.34,3.22,Turbine,30000,0,Oil,35,16,0,0,1800,0,0,102/60 Pattern 1911,2,2,,0,0,450mm,Mount,12,12,12,,,0,0,0,,0,0,0,,,,FALSE,112,http://www.navypedia.org/ships/russia/ru_dd_pobeditel.htm
dd-gogland,Gogland Class,Gogland Class,russia,Escort,Destroyer,Cancelled,1913-12-01,1350,1480,99.3,9.5,3,Turbine,32000,0,Oil,33,15,0,0,2800,0,0,102/60 Pattern 1911,4,4,,0,0,450mm,Mount,9,9,9,,,0,0,0,,0,0,0,,,,FALSE,150,http://www.navypedia.org/ships/russia/ru_dd_gogland.htm
dd-letun,Pobeditel Class,Letun Class,russia,Escort,Destroyer,Built,1914-11-01,1260,1450,98,9.34,3.22,Turbine,30000,0,Oil,35,16,0,0,1800,0,0,102/60 Pattern 1911,4,4,,0,0,450mm,Mount,9,9,9,,,0,0,0,,0,0,0,,,,FALSE,112,http://www.navypedia.org/ships/russia/ru_dd_pobeditel.htm
dd-fidonisi,Fidonisi Class,Fidonisi Class,russia,Escort,Destroyer,Built,1915-02-01,1326,1580,92.5,9.07,3.81,Turbine,29000,0,Oil,33,16,0,0,1210,0,0,102/60 Pattern 1911,4,4,,0,0,450mm,Mount,12,12,12,,,0,0,0,,0,0,0,,,,FALSE,136,http://www.navypedia.org/ships/russia/ru_dd_fidonisi.htm
dd-tenedos,Tenedos Class,Tenedos Class,russia,Escort,Destroyer,Cancelled,1917-06-01,1400,1580,92.5,9.07,3.81,Turbine,29000,0,Oil,33,16,0,0,1210,0,0,102/60 Pattern 1911,4,4,,0,0,450mm,Mount,12,12,12,,,0,0,0,,0,0,0,,,,FALSE,136,http://www.navypedia.org/ships/russia/ru_dd_tenedos.htm
dd-rykov,Kapitan Izylmetyev Class,Rykov Class,russia,Escort,Destroyer,Built,1926-10-01,1720,2020,98,9.34,4,Turbine,31500,0,Oil,34,16,0,0,1800,0,0,102/60 Pattern 1911,4,4,,0,0,450mm,Mount,9,9,9,,,0,0,0,,0,0,0,,,,FALSE,150,http://www.navypedia.org/ships/russia/ru_dd_kapitan_izylmetyev.htm
de-project-2,Project 2 Class,Uragan Class,russia,Escort,Destroyer Escort,Bought,1927-08-01,417,534,71.5,7.4,2.4,Geared Turbine,6300,0,Oil,26,16,0,0,1200,0,0,,2,2,,0,0,450mm,Mount,3,3,3,,,0,0,0,,0,0,0,,,,FALSE,85,http://www.navypedia.org/ships/russia/ru_es_uragan.htm
de-project-4,Project 4 Class,Metel Class,russia,Escort,Destroyer Escort,Bought,1931-12-01,410,531,71.5,7.4,2.2,Geared Turbine,6300,0,Oil,25,16,0,0,1200,0,0,,2,2,,0,0,450mm,Mount,3,3,3,,,0,0,0,,0,0,0,,,,FALSE,101,http://www.navypedia.org/ships/russia/ru_es_uragan.htm
dl-project-1,Project 1 Class,Project 1 Class,russia,Escort,Destroyer Leader,Built,1932-10-01,2032,2582,127.5,11.7,4.06,Geared Turbine,66000,0,Oil,36,20,0,0,2100,0,0,130/50 B13,5,5,,0,0,533mm,Mount,8,8,8,,,0,0,0,,0,0,0,,,,FALSE,250,http://www.navypedia.org/ships/russia/ru_dd_leningrad.htm
de-project-39,Project 39 Class,Burya Class,russia,Escort,Destroyer Escort,Bought,1934-03-01,409,568,71.5,7.4,2.3,Geared Turbine,6300,0,Oil,24,16,0,0,1200,0,0,,2,2,,0,0,450mm,Mount,3,3,3,,,0,0,0,,0,0,0,,,,FALSE,101,http://www.navypedia.org/ships/russia/ru_es_uragan.htm
dl-project-38,Project 38 Class,Project 38 Class,russia,Escort,Destroyer Leader,Built,1934-10-01,1952,2597,127.5,11.7,4.14,Geared Turbine,66000,0,Oil,36,20,0,0,2100,0,0,130/50 B13,5,5,,0,0,533mm,Mount,8,8,8,,,0,0,0,,0,0,0,,,,FALSE,250,http://www.navypedia.org/ships/russia/ru_dd_minsk.htm
dl-project-38bis,Project 38bis Class,Project 38bis Class,russia,Escort,Destroyer Leader,Built,1935-01-01,1952,2597,127.5,11.7,4.14,Geared Turbine,66000,0,Oil,36,20,0,0,2100,0,0,130/50 B13,5,5,,0,0,533mm,Mount,8,8,8,,,0,0,0,,0,0,0,,,,FALSE,250,http://www.navypedia.org/ships/russia/ru_dd_minsk.htm
dd-project-45,Project 45 Class,Project 45 Class,russia,Escort,Destroyer,Built,1935-06-01,1572,2016,113.5,10.2,3.4,Geared Turbine,70000,0,Oil,42,18,0,0,1370,0,0,130/50 B13,3,3,,0,0,533mm,Mount,8,8,8,,,0,0,0,,0,0,0,,,,FALSE,262,http://www.navypedia.org/ships/russia/ru_dd_opytnyy.htm
dd-project-7,Project 7 Class,Project 7 Class,russia,Escort,Destroyer,Built,1935-11-01,1657,2039,112.8,10.2,3.27,Geared Turbine,48000,0,Oil,37,20,0,0,2720,0,0,130/50 B13,4,4,,0,0,533mm,Mount,6,6,6,,,0,0,0,,0,0,0,,,,FALSE,246,http://www.navypedia.org/ships/russia/ru_dd_gnevnyy.htm
dd-project-7u,Project 7U Class,Project 7U Class,russia,Escort,Destroyer,Built,1936-08-01,1900,2404,112.8,10.2,5.01,Geared Turbine,54000,0,Oil,36,20,0,0,1800,0,0,130/50 B13,4,4,,0,0,533mm,Mount,6,6,6,,,0,0,0,,0,0,0,,,,FALSE,273,http://www.navypedia.org/ships/russia/ru_dd_storozhevoy.htm
dl-project-20,Project 20 Class,Project 20 Class,russia,Escort,Destroyer Leader,Built,1937-01-01,2893,3200,139.8,13.7,3.7,Geared Turbine,110000,0,Oil,39,20,0,0,5030,0,0,130/50 B13,3,3,,0,0,533mm,Mount,9,9,9,,,0,0,0,,0,0,0,,,,FALSE,250,http://www.navypedia.org/ships/russia/ru_dd_tashkent.htm
de-project-29,Project 29 Class,Yastreb Class,russia,Escort,Destroyer Escort,Built,1939-05-16,920,1248,85.7,8.4,2.92,Geared Turbine,26000,0,Oil,32,15,0,0,2290,0,0,,3,3,,0,0,450mm,Mount,3,3,3,,,0,0,0,,0,0,0,,,,FALSE,174,http://www.navypedia.org/ships/russia/ru_es_yastreb.htm
de-project-29k,Project 29K Class,Oryol Class,russia,Escort,Destroyer Escort,Built,1939-05-28,917,1266,85.7,8.4,2.89,Geared Turbine,26000,0,Oil,31,15,0,0,2290,0,0,,3,3,,0,0,450mm,Mount,3,3,3,,,0,0,0,,0,0,0,,,,FALSE,174,http://www.navypedia.org/ships/russia/ru_es_yastreb.htm
dl-project-48,Project 48 Class,Project 48 Class,russia,Escort,Destroyer Leader,Cancelled,1939-09-01,2350,3045,127.6,12.2,4.15,Geared Turbine,80000,0,Oil,42,15,0,0,4100,0,0,130/50 B-2LM,6,6,,0,0,533mm,Mount,10,10,10,,,0,0,0,,0,0,0,,,,FALSE,280,http://www.navypedia.org/ships/russia/ru_dd_kiev.htm
dd-project-30,Project 30 Class,Project 30 Class,russia,Escort,Destroyer,Built,1939-11-01,2240,2767,115.5,11,4.68,Geared Turbine,54000,0,Oil,37,18,0,0,3060,0,0,130/50 B-2LM,4,4,,0,0,533mm,Mount,6,6,6,,,0,0,0,,0,0,0,,,,FALSE,293,http://www.navypedia.org/ships/russia/ru_dd_ognevoy.htm
dd-project-30k,Project 30K Class,Project 30K Class,russia,Escort,Destroyer,Built,1939-12-01,2125,2860,117,11,4.68,Geared Turbine,54000,0,Oil,36.5,18,0,0,3060,0,0,130/50 B-2LM,4,4,,0,0,533mm,Mount,6,6,6,,,0,0,0,,0,0,0,,,,FALSE,301,http://www.navypedia.org/ships/russia/ru_dd_ognevoy.htm
de-project-29k-b,Project 29K Class,Burevestnik Class,russia,Escort,Destroyer Escort,Built,1939-12-04,917,1266,85.7,8.4,2.89,Geared Turbine,26000,0,Oil,31,15,0,0,2290,0,0,,3,3,,0,0,450mm,Mount,3,3,3,,,0,0,0,,0,0,0,,,,FALSE,174,http://www.navypedia.org/ships/russia/ru_es_yastreb.htm
dd-zharkiy,Wickes Class,Zharkiy Class,russia,Escort,Destroyer,Bought,1944-07-01,1090,1380,94.5,9.4,2.8,Geared Turbine,27000,0,Oil,35,14,0,0,4300,0,0,102/50 Mk 7,1,1,,0,0,533mm,Mount,3,3,3,,,0,0,0,,0,0,0,,,,FALSE,146,http://www.navypedia.org/ships/russia/ru_dd_derzkiy.htm
dd-zhguchiy,Wickes Class,Zhguchiy Class,russia,Escort,Destroyer,Bought,1944-07-01,1090,1380,94.5,9.4,2.8,Geared Turbine,26000,0,Oil,35,14,0,0,4300,0,0,102/50 Mk 7,2,3,,0,0,533mm,Mount,3,6,6,,,0,0,0,,0,0,0,,,,FALSE,146,http://www.navypedia.org/ships/russia/ru_dd_derzkiy.htm
dd-zhivuchiy,Wickes Class,Zhivuchiy Class,russia,Escort,Destroyer,Bought,1944-07-01,1090,1380,94.5,9.4,2.8,Geared Turbine,26000,0,Oil,35,14,0,0,4300,0,0,102/50 Mk 7,1,1,,0,0,533mm,Mount,3,3,3,,,0,0,0,,0,0,0,,,,FALSE,146,http://www.navypedia.org/ships/russia/ru_dd_derzkiy.htm
dd-dostoynyy,Wickes Class,Dostoynyy Class,russia,Escort,Destroyer,Bought,1944-07-01,1090,1380,94.5,9.4,2.8,Geared Turbine,26000,0,Oil,35,14,0,0,4300,0,0,102/50 Mk 7,2,3,,0,0,,,0,0,0,,,0,0,0,,0,0,0,,,,FALSE,146,http://www.navypedia.org/ships/russia/ru_dd_derzkiy.htm
dd-dyeyatelnyy,Clemson Class,Dyeyatelnyy Class,russia,Escort,Destroyer,Bought,1944-07-01,1190,1590,94.5,9.4,3,Geared Turbine,26000,0,Oil,35,14,0,0,5000,0,0,102/50 Mk 7,1,1,,0,0,533mm,Mount,3,3,3,,,0,0,0,,0,0,0,,,,FALSE,146,http://www.navypedia.org/ships/russia/ru_dd_deyatelnyy.htm
dd-letuchiy,Regele Ferdinand Class,Letuchiy Class,russia,Escort,Destroyer,Captured,1944-08-01,1400,1850,102,9.6,3.51,Geared Turbine,52000,0,Oil,37,15,0,0,3000,0,0,120/50 1926,4,4,,0,0,533mm,Mount,6,6,6,,,0,0,0,,0,0,0,,,,FALSE,212,http://www.navypedia.org/ships/russia/ru_dd_letuchiy.htm
dd-liogkiy,Vijelie Class,Liogkiy Class,russia,Escort,Destroyer,Captured,1944-08-01,1410,1723,94.2,9.47,3.51,Turbine,45000,0,Oil,34,15,0,0,1700,0,0,120/45 1918,4,4,,0,0,450mm,Mount,2,4,4,,,0,0,0,,0,0,0,,,,FALSE,139,http://www.navypedia.org/ships/russia/ru_dd_lyogkiy.htm
dd-prytkiy,Z 1934 A Class,Prytkiy Class,russia,Escort,Destroyer,Captured,1946-01-01,2239,3165,116.3,11.3,4.23,Geared Turbine,67000,0,Oil,38,19,0,0,1825,0,0,128/45 SK C/34,5,5,,0,0,533mm,Mount,8,8,16,,,0,0,0,,0,0,0,,,,FALSE,315,http://www.navypedia.org/ships/russia/ru_dd_prytkiy.htm
dd-provornyy,Z 1936 AM Class,Provornyy Class,russia,Escort,Destroyer,Captured,1946-01-01,2657,3691,121.9,12,3.92,Geared Turbine,70000,0,Oil,38.5,19,0,0,2950,0,0,150/48 SK C/36,5,5,,0,0,533mm,Mount,8,8,16,,,0,0,0,,0,0,0,,,,FALSE,332,http://www.navypedia.org/ships/russia/ru_dd_provornyy.htm
dd-prochnyy,Z 1936 Class,Prochnyy Class,russia,Escort,Destroyer,Captured,1946-02-01,2411,3415,120,11.8,4.5,Geared Turbine,70000,0,Oil,38.5,19,0,0,2050,0,0,128/45 SK C/34,5,5,,0,0,533mm,Mount,8,8,16,,,0,0,0,,0,0,0,,,,FALSE,330,http://www.navypedia.org/ships/russia/ru_dd_prochnyy.htm
dd-vernyy,Akatsuki Class,Vernyy Class,russia,Escort,Destroyer,Captured,1947-07-07,2080,2560,113.3,10.4,3.7,Geared Turbine,50000,0,Oil,34,14,0,0,5000,0,0,127/50 3-shiki,4,4,,0,0,610mm,Mount,9,9,15,,,0,0,0,,0,0,0,,,,FALSE,197,http://www.navypedia.org/ships/russia/ru_dd_vernyy.htm
de-volevoy,Matsu Class,Volevoy Class,russia,Escort,Destroyer Escort,Captured,1947-07-07,1262,1650,98,9.35,3.3,Geared Turbine,19000,0,Oil,27.8,16,0,0,4680,0,0,127/40 88-shiki,3,3,,0,0,610mm,Mount,4,4,4,,,0,0,0,,0,0,0,,,,FALSE,211,http://www.navypedia.org/ships/russia/ru_dd_vozrozhdyonnyy.htm
de-vol-nyy,Tachibana Class,Vol'nyy,russia,Escort,Destroyer Escort,Captured,1947-07-07,1289,1640,98,9.35,3.37,Geared Turbine,19000,0,Oil,27.8,16,0,0,4680,0,0,127/40 88-shiki,3,3,,0,0,610mm,Mount,4,4,4,,,0,0,0,,0,0,0,,,,FALSE,211,http://www.navypedia.org/ships/russia/ru_dd_volevoy.htm
dd-vnezapnyy,Akizuki Class (1940),Vnezapnyy Class,russia,Escort,Destroyer,Captured,1947-08-28,2701,3700,132,11.6,4.15,Geared Turbine,52000,0,Oil,33,18,0,0,8300,0,0,100/65 98-shiki,8,8,,0,0,610mm,Mount,4,4,8,,,0,0,0,,0,0,0,,,,FALSE,300,http://www.navypedia.org/ships/russia/ru_dd_vnezapnyy.htm
dd-project-30bis,Project 30bis Class,Project 30bis Class,russia,Escort,Destroyer,Built,1948-04-01,2316,3066,120.5,12,4.26,Geared Turbine,60000,0,Oil,35.5,18,0,0,2900,0,0,130/50 B-2LM,4,4,,0,0,533mm,Mount,10,10,10,,,0,0,0,,0,0,0,,,,FALSE,286,http://www.navypedia.org/ships/russia/ru_dd_smelyy.htm
dd-lovkiy,Soldati Class,Lovkiy Class,russia,Escort,Destroyer,Captured,1949-01-23,1830,2460,101.6,10.2,3.5,Geared Turbine,48000,0,Oil,38,20,0,0,2200,0,0,120/50 1926,4,4,,0,0,533mm,Mount,6,6,6,,,0,0,0,,0,0,0,,,,FALSE,206,http://www.navypedia.org/ships/russia/ru_dd_lovkiy.htm
de-project-42,Project 42 Class,Sokol Class,russia,Escort,Destroyer Escort,Built,1949-08-17,1339,1679,96.1,11,3.96,Geared Turbine,27820,0,Oil,29.6,13.7,0,0,2810,0,0,,4,4,,0,0,533mm,Mount,3,3,3,,,0,0,0,,0,0,0,,,,FALSE,211,http://www.navypedia.org/ships/russia/ru_es_sokol.htm
dd-project-41,Project 41 Class,Project 41 Class,russia,Escort,Destroyer,Built,1950-07-01,3010,3830,134,13.6,4.42,Geared Turbine,64200,0,Oil,33.5,17.7,0,0,4300,0,0,130/58 SM-2-1,4,4,,0,0,533mm,Mount,10,10,10,,,0,0,0,,0,0,0,,,,FALSE,305,http://www.navypedia.org/ships/russia/ru_dd_neustrashimyy.htm
de-project-50,Project 50 Class,Yaguar Class,russia,Escort,Destroyer Escort,Built,1951-12-20,1050,1337,90.9,10.2,2.9,Geared Turbine,20000,0,Oil,29,14.5,0,0,1000,0,0,,3,3,,0,0,533mm,Mount,2,2,2,,,0,0,0,,0,0,0,,,,FALSE,168,http://www.navypedia.org/ships/russia/ru_es_yaguar.htm
dd-project-56,Project 56 Class,Project 56 Class,russia,Escort,Destroyer,Built,1953-02-01,2667,3230,126.1,12.8,4.26,Geared Turbine,72000,0,Oil,38,17.9,0,0,3090,0,0,130/58 SM-2-1,4,4,,0,0,533mm,Mount,10,10,10,,,0,0,0,,0,0,0,,,,FALSE,284,http://www.navypedia.org/ships/russia/ru_dd_spokoynyy.htm
ddg-project-56k,Project 56K Class,Bravyy Class,russia,Escort,Guided Missile Destroyer,Built,1953-07-25,2890,3447,126.1,12.8,4.5,Geared Turbine,72000,0,Oil,35.5,18,0,0,3000,0,0,130/58 SM-2-1,2,2,,0,0,533mm,Mount,5,5,5,,,0,0,0,,0,0,0,,,,FALSE,270,http://www.navypedia.org/ships/russia/ru_dd_spokoynyy.htm
ddg-project-56em,Project 56EM Class,Becovyy Class,russia,Escort,Guided Missile Destroyer,Built,1953-12-01,2850,3390,126.1,12.7,4.5,Geared Turbine,72000,0,Oil,35.5,18,0,0,2980,0,0,,0,0,,0,0,,,0,0,0,,,0,0,0,,0,0,0,,,,FALSE,270,http://www.navypedia.org/ships/russia/ru_dd_bedovyy.htm
ddg-project-56m,Project 56M Class,Prozorlivyy Class,russia,Escort,Guided Missile Destroyer,Built,1956-09-01,2850,3315,126.1,12.7,4.3,Geared Turbine,72000,0,Oil,35.5,18.2,0,0,3250,0,0,,0,0,,0,0,533mm,Mount,2,4,4,,,0,0,0,,0,0,0,,,,FALSE,270,http://www.navypedia.org/ships/russia/ru_dd_bedovyy.htm
ddg-project-57bis,Project 57bis Class,Gnevnyy Class,russia,Escort,Guided Missile Destroyer,Built,1957-11-16,3500,4192,138.9,14.8,4.47,Geared Turbine,85000,0,Oil,34.5,18,0,0,3060,0,0,,0,0,,0,0,533mm,Mount,3,6,6,,,0,0,0,,0,0,0,,,,FALSE,284,http://www.navypedia.org/ships/russia/ru_dd_gnevnyy60.htm
fs-project-159,Project 159 Class,PLK-4 Class,russia,Escort,ASW Corvette,Built,1958-10-31,910,1050,81.8,9.2,2.77,CODAG,36000,0,Gas Oil + Diesel,32,14,0,0,2000,0,0,,4,4,,0,0,400mm,Mount,5,5,5,,,0,0,0,,0,0,0,,,,FALSE,98,http://www.navypedia.org/ships/russia/ru_es_plk4.htm
ddg-project-61,Project 61 Class,Komsomolets Ukrainy Class,russia,Escort,Guided Missile Destroyer,Built,1959-09-15,3500,4400,144,15.8,4.52,Gas Turbine,72000,0,Gas Oil,34,18,0,0,3500,0,0,,4,4,,0,0,533mm,Mount,5,5,5,,,0,0,0,,0,0,0,,,,FALSE,266,http://www.navypedia.org/ships/russia/ru_dd_komsomolets_ukrainy.htm
fs-project-35,Project 35 Class,PLK-39 Class,russia,Escort,ASW Corvette,Built,1961-01-26,940,1136,82.4,9.1,3,CODAG,48000,0,Gas Oil + Diesel,31,14,0,0,2500,0,0,,4,4,,0,0,400mm,Mount,5,5,5,,,0,0,0,,0,0,0,,,,FALSE,103,http://www.navypedia.org/ships/russia/ru_es_plk39.htm
fs-project-35-b,Project 35 Class,PLK-48 Class,russia,Escort,ASW Corvette,Built,1962-06-28,940,1136,82.4,9.1,3,CODAG,48000,0,Gas Oil + Diesel,31,14,0,0,2000,0,0,,4,4,,0,0,400mm,Mount,10,10,10,,,0,0,0,,0,0,0,,,,FALSE,103,http://www.navypedia.org/ships/russia/ru_es_plk39.htm
fs-project-159a,Project 159A Class,SKR-16 Class,russia,Escort,ASW Corvette,Built,1964-12-04,970,1110,82.3,9.2,2.89,CODAG,36000,0,Gas Oil + Diesel,32,14,0,0,2000,0,0,,4,4,,0,0,400mm,Mount,10,10,10,,,0,0,0,,0,0,0,,,,FALSE,106,http://www.navypedia.org/ships/russia/ru_es_plk4.htm
fs-project-159ae,Project 159AE Class,SKR-95 Class,russia,Escort,ASW Corvette,Built,1967-03-10,1000,1140,82.3,9.2,2.93,CODAG,29400,0,Gas Oil + Diesel,29,14,0,0,1800,0,0,,4,4,,0,0,533mm,Mount,3,3,3,,,0,0,0,,0,0,0,,,,FALSE,106,http://www.navypedia.org/ships/russia/ru_es_plk4.htm
ffg-project-1135,Project 1135 Class,Bditelnyy Class,russia,Escort,Guided Missile Frigate,Built,1968-07-21,2835,3190,123,14.2,4.5,COGAG,48000,0,Gas Oil,32,14,0,0,4000,0,0,,4,4,,0,0,533mm,Mount,4,8,8,,,0,0,0,,0,0,0,,,,FALSE,192,http://www.navypedia.org/ships/russia/ru_es_bditelnyy.htm
ddg-project-61m,Project 61M Class,Sderzhannyy Class,russia,Escort,Guided Missile Destroyer,Built,1971-03-10,4010,4975,146.2,15.8,4.87,Gas Turbine,72000,0,Gas Oil,32,18,0,0,4640,0,0,,4,4,,0,0,533mm,Mount,5,5,5,,,0,0,0,,0,0,0,,,,FALSE,320,http://www.navypedia.org/ships/russia/ru_dd_komsomolets_ukrainy.htm
