FittingID,BatteryID,AmmoID,BatteryRole,BatteryIndex
bb_tennessee|1922,356-ag-3-4-mod1_abxy,356-ap-early,Primary Gun,1
bb_tennessee|1922,127-p-p15_x12,127-ap,Secondary Gun,2
bb_tennessee|1922,76-cp-mk11_x8,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_tennessee|1922,533-tt-hull_x2-side,,,
bb_tennessee|1922,placeholder_torpedo,,,
bb_tennessee|1928,356-ag-3-4-mod1_abxy,356-ap-early,Primary Gun,1
bb_tennessee|1928,127-p-p15_x12,127-ap,Secondary Gun,2
bb_tennessee|1928,127-p-mk19_x8-tenn,127-hc-mk36_127-aac-mk28,AA Battery,3
bb_tennessee|1928,533-tt-hull_x2-side,,,
bb_tennessee|1928,placeholder_torpedo,,,
bb_tennessee|1931,356-ag-3-4-mod1_abxy,356-ap-early,Primary Gun,1
bb_tennessee|1931,127-p-p15_x12,127-ap,Secondary Gun,2
bb_tennessee|1931,127-p-mk19_x8-tenn,127-hc-mk36_127-aac-mk28,AA Battery,3
bb_tennessee|1931,12-p-mk3_x8-standard,12-b-us,AA Battery,4
bb_tennessee|1931,533-tt-hull_x2-side,,,
bb_tennessee|1931,placeholder_torpedo,,,
bb_tennessee|1941,356-ag-3-4-mod1_abxy,356-ap-early,Primary Gun,1
bb_tennessee|1941,127-p-p15_x12,127-ap,Secondary Gun,2
bb_tennessee|1941,127-p-mk19_x8-tenn,127-hc-mk36_127-aac-mk28,AA Battery,3
bb_tennessee|1941,76-cp-mk11_x4,76-hc-mk24_76-aa-mk23,AA Battery,4
bb_tennessee|1941,12-p-mk3_x8-standard,12-b-us,AA Battery,5
bb_tennessee|1941,533-tt-hull_x2-side,,,
bb_tennessee|1941,placeholder_torpedo,,,
bb_tennessee|1941_12,356-ag-3-4-mod1_abxy,356-ap-early,Primary Gun,1
bb_tennessee|1941_12,127-p-p15_x12,127-ap,Secondary Gun,2
bb_tennessee|1941_12,127-p-mk19_x8-tenn,127-hc-mk36_127-aac-mk28,AA Battery,3
bb_tennessee|1941_12,28-p-quad_x4,28-het-mk1,AA Battery,4
bb_tennessee|1941_12,20-p-mk6_x16,20-he-mk3,AA Battery,5
bb_tennessee|1941_12,533-tt-hull_x2-side,,,
bb_tennessee|1941_12,placeholder_torpedo,,,
bb_tennessee_1942,356-ag-3-mod2_abxy,356-ap-mk16,Primary Gun,1
bb_tennessee_1942,127-ag-mk28_x8-standard,127-spc-mk32_127-aac-mk34,Secondary Gun,2
bb_tennessee_1942,40-t-mk2_x10-ten,40-he-mk1,AA Battery,3
bb_tennessee_1942,20-p-mk6_x39-ten,20-he-mk3,AA Battery,4
bb_tennessee_1942|california,356-ag-3-mod2_abxy,356-ap-mk16,Primary Gun,1
bb_tennessee_1942|california,127-ag-mk28_x8-standard,127-spc-mk32_127-aac-mk34,Secondary Gun,2
bb_tennessee_1942|california,40-t-mk2_x10-ten,40-he-mk1,AA Battery,3
bb_tennessee_1942|california,20-p-mk6_x57-ten,20-he-mk3,AA Battery,4
bb_tennessee_1942|california_1945,356-ag-3-mod2_abxy,356-ap-mk16,Primary Gun,1
bb_tennessee_1942|california_1945,127-ag-mk28_x8-standard,127-spc-mk32_127-aac-mk34,Secondary Gun,2
bb_tennessee_1942|california_1945,40-t-mk2_x14-ten,40-he-mk1,AA Battery,3
bb_tennessee_1942|california_1945,20-p-mk24_x41,20-he-mk3,AA Battery,4
bb_new_mexico,356-ag-3-4_abxy,356-ap-early,Primary Gun,1
bb_new_mexico,127-p-p15_x22,127-ap,Secondary Gun,2
bb_new_mexico,76-cp-mk11_x4,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_new_mexico,533-tt-hull_x2-side,,,
bb_new_mexico,placeholder_torpedo,,,
bb_new_mexico|1918,356-ag-3-4_abxy,356-ap-early,Primary Gun,1
bb_new_mexico|1918,127-p-p15_x14,127-ap,Secondary Gun,2
bb_new_mexico|1918,76-cp-mk11_x4,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_new_mexico|1918,533-tt-hull_x2-side,,,
bb_new_mexico|1918,placeholder_torpedo,,,
bb_new_mexico|1922,356-ag-3-4_abxy,356-ap-early,Primary Gun,1
bb_new_mexico|1922,127-p-p15_x12,127-ap,Secondary Gun,2
bb_new_mexico|1922,76-cp-mk11_x8,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_new_mexico|1922,533-tt-hull_x2-side,,,
bb_new_mexico|1922,placeholder_torpedo,,,
bb_new_mexico_1933,356-ag-3-mod2_abxy,356-ap-mk16,Primary Gun,1
bb_new_mexico_1933,127-p-p15_x12,127-ap,Secondary Gun,2
bb_new_mexico_1933,127-p-mk19_x8-nm,127-hc-mk36_127-aac-mk28,AA Battery,3
bb_new_mexico_1933|1941_5,356-ag-3-mod2_abxy,356-ap-mk16,Primary Gun,1
bb_new_mexico_1933|1941_5,127-p-p15_x12,127-ap,Secondary Gun,2
bb_new_mexico_1933|1941_5,127-p-mk19_x8-nm,127-hc-mk36_127-aac-mk28,AA Battery,3
bb_new_mexico_1933|1941_5,76-cp-mk11_x4,76-hc-mk24_76-aa-mk23,AA Battery,4
bb_new_mexico_1933|1941_12,356-ag-3-mod2_abxy,356-ap-mk16,Primary Gun,1
bb_new_mexico_1933|1941_12,127-p-p15_x10,127-ap,Secondary Gun,2
bb_new_mexico_1933|1941_12,127-p-mk19_x8-nm,127-hc-mk36_127-aac-mk28,AA Battery,3
bb_new_mexico_1933|1941_12,28-p-quad_x4-nm,28-het-mk1,AA Battery,4
bb_new_mexico_1933|1941_12,20-p-mk6_x16-nm,20-he-mk3,AA Battery,5
bb_new_mexico_1933|1942,356-ag-3-mod2_abxy,356-ap-mk16,Primary Gun,1
bb_new_mexico_1933|1942,127-p-p15_x6,127-ap,Secondary Gun,2
bb_new_mexico_1933|1942,127-p-mk19_x8-nm,127-hc-mk36_127-aac-mk28,AA Battery,3
bb_new_mexico_1933|1942,40-t-mk2_x2-a-ps,40-he-mk1,AA Battery,4
bb_new_mexico_1933|1942,28-p-quad_x4-nm,28-het-mk1,AA Battery,5
bb_new_mexico_1933|1942,20-p-mk6_x44-nm,20-he-mk3,AA Battery,6
bb_new_mexico_1933|1943,356-ag-3-mod2_abxy,356-ap-mk16,Primary Gun,1
bb_new_mexico_1933|1943,127-p-p15_x6,127-ap,Secondary Gun,2
bb_new_mexico_1933|1943,127-p-mk19_x8-nm-2,127-hc-mk36_127-aac-mk28,AA Battery,3
bb_new_mexico_1933|1943,40-t-mk2_x4-a-ps,40-he-mk1,AA Battery,4
bb_new_mexico_1933|1943,40-t-mk1_x4,40-he-mk1,AA Battery,4
bb_new_mexico_1933|1943,20-p-mk6_x42-nm-2,20-he-mk3,AA Battery,5
bb_new_mexico_1933|1944,356-ag-3-mod2_abxy,356-ap-mk16,Primary Gun,1
bb_new_mexico_1933|1944,127-p-p15_x6,127-ap,Secondary Gun,2
bb_new_mexico_1933|1944,127-p-mk19_x8-nm-2,127-hc-mk36_127-aac-mk28,AA Battery,3
bb_new_mexico_1933|1944,40-t-mk2_x10-nm,40-he-mk1,AA Battery,4
bb_new_mexico_1933|1944,20-p-mk6_x42-nm-2,20-he-mk3,AA Battery,5
bb_new_mexico_1933|1946,356-ag-3-mod2_abxy,356-ap-mk16,Primary Gun,1
bb_new_mexico_1933|1945_mississippi,356-ag-3-mod2_abxy,356-ap-mk16,Primary Gun,1
bb_new_mexico_1933|1945_mississippi,127-p-mk19_x16,127-hc-mk36_127-aac-mk28,AA Battery,2
bb_new_mexico_1933|1945_mississippi,40-t-mk2_x12-nm,40-he-mk1,AA Battery,3
bb_new_mexico_1933|1945_mississippi,20-p-mk24_x15-nm,20-he-mk3,AA Battery,4
bb_new_mexico_1933|1942_idaho,356-ag-3-mod2_abxy,356-ap-mk16,Primary Gun,1
bb_new_mexico_1933|1942_idaho,127-p-p15_x6,127-ap,Secondary Gun,2
bb_new_mexico_1933|1942_idaho,127-p-mk19_x8-nm,127-hc-mk36_127-aac-mk28,AA Battery,3
bb_new_mexico_1933|1942_idaho,40-t-mk2_x10-nm-2,40-he-mk1,AA Battery,4
bb_new_mexico_1933|1942_idaho,20-p-mk6_x37-nm,20-he-mk3,AA Battery,6
bb_new_mexico_1933|1944_idaho,356-ag-3-mod2_abxy,356-ap-mk16,Primary Gun,1
bb_new_mexico_1933|1944_idaho,127-ag-mk30-mod0_x10-nm,127-spc-mk32_127-aac-mk34,Secondary Gun,2
bb_new_mexico_1933|1944_idaho,40-t-mk2_x10-nm-2,40-he-mk1,AA Battery,4
bb_new_mexico_1933|1944_idaho,20-p-mk6_x40-nm,20-he-mk3,AA Battery,6
bb_pennsylvania,356-ag-3_abxy,356-ap-early,Primary Gun,1
bb_pennsylvania,127-p-p15_x22,127-ap,Secondary Gun,2
bb_pennsylvania,533-tt-hull_x2-side,,,
bb_pennsylvania,placeholder_torpedo,,,
bb_pennsylvania|arizona,356-ag-3_abxy,356-ap-early,Primary Gun,1
bb_pennsylvania|arizona,127-p-p15_x22,127-ap,Secondary Gun,2
bb_pennsylvania|arizona,76-cp-mk11_x2,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_pennsylvania|arizona,533-tt-hull_x2-side,,,
bb_pennsylvania|arizona,placeholder_torpedo,,,
bb_pennsylvania|1918,356-ag-3_abxy,356-ap-early,Primary Gun,1
bb_pennsylvania|1918,127-p-p15_x14,127-ap,Secondary Gun,2
bb_pennsylvania|1918,76-cp-mk11_x4-turret-top,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_pennsylvania|1918,533-tt-hull_x2-side,,,
bb_pennsylvania|1918,placeholder_torpedo,,,
bb_pennsylvania|1919,356-ag-3_abxy,356-ap-early,Primary Gun,1
bb_pennsylvania|1919,127-p-p15_x14,127-ap,Secondary Gun,2
bb_pennsylvania|1919,76-cp-mk11_x8-turret-top,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_pennsylvania|1919,533-tt-hull_x2-side,,,
bb_pennsylvania|1919,placeholder_torpedo,,,
bb_pennsylvania_1931,356-ag-3-mod1_abxy,356-ap-mk16,Primary Gun,1
bb_pennsylvania_1931,127-p-p15_x12,127-ap,Secondary Gun,2
bb_pennsylvania_1931,127-p-mk19_x8,127-hc-mk36_127-aac-mk28,AA Battery,3
bb_pennsylvania_1931|1941_arizona,356-ag-3-mod1_abxy,356-ap-mk16,Primary Gun,1
bb_pennsylvania_1931|1941_arizona,127-p-p15_x12,127-ap,Secondary Gun,2
bb_pennsylvania_1931|1941_arizona,127-p-mk19_x8,127-hc-mk36_127-aac-mk28,AA Battery,3
bb_pennsylvania_1931|1941_arizona,12-p-mk3_x6-ariz,12-b-us,AA Battery,4
bb_pennsylvania_1931|1941,356-ag-3-mod1_abxy,356-ap-mk16,Primary Gun,1
bb_pennsylvania_1931|1941,127-p-p15_x12,127-ap,Secondary Gun,2
bb_pennsylvania_1931|1941,127-p-mk19_x8,127-hc-mk36_127-aac-mk28,AA Battery,3
bb_pennsylvania_1931|1941,76-cp-mk11_x4,76-hc-mk24_76-aa-mk23,AA Battery,4
bb_pennsylvania_1931|1941,12-p-mk3_x8-penn,12-b-us,AA Battery,5
bb_pennsylvania_1931|1942,356-ag-3-mod1_abxy,356-ap-mk16,Primary Gun,1
bb_pennsylvania_1931|1942,127-p-p15_x10,127-ap,Secondary Gun,2
bb_pennsylvania_1931|1942,127-p-mk19_x8,127-hc-mk36_127-aac-mk28,AA Battery,3
bb_pennsylvania_1931|1942,28-p-quad_x4-all-round,28-het-mk1,AA Battery,4
bb_pennsylvania_1931|1942,20-p-mk6_x16,20-he-mk3,AA Battery,5
bb_pennsylvania_1931|1942,12-p-mk3_x4-penn,12-b-us,AA Battery,6
bb_pennsylvania_1931|1943,356-ag-3-mod1_abxy,356-ap-mk16,Primary Gun,1
bb_pennsylvania_1931|1943,127-ag-mk28_x8-penn,127-spc-mk32_127-aac-mk34,Secondary Gun,2
bb_pennsylvania_1931|1943,40-t-mk2_x10-penn,40-he-mk1,AA Battery,4
bb_pennsylvania_1931|1943,20-p-mk6_x53-penn,20-he-mk3,AA Battery,5
bb_pennsylvania_1931|1945,356-ag-3-mod1_abxy,356-ap-mk16,Primary Gun,1
bb_pennsylvania_1931|1945,127-ag-mk28_x8-penn,127-spc-mk32_127-aac-mk34,Secondary Gun,2
bb_pennsylvania_1931|1945,40-t-mk2_x10-penn,40-he-mk1,AA Battery,4
bb_pennsylvania_1931|1945,40-t-mk1_x1-f,40-he-mk1,AA Battery,4
bb_pennsylvania_1931|1945,20-p-mk24_x28,20-he-mk3,AA Battery,5
bb_pennsylvania_1931|1945,20-p-mk6_x3-penn,20-he-mk3,AA Battery,5
bb_pennsylvania_1931|1946,356-ag-3-mod1_abxy,356-ap-mk16,Primary Gun,1
bb_pennsylvania_1931|1946,127-ag-mk28_x8-penn,127-spc-mk32_127-aac-mk34,Secondary Gun,2
bb_nevada,356-ag-3_ay,356-ap-early,Primary Gun,1
bb_nevada,356-ag-2-mod1_bx,356-ap-early,Primary Gun,1
bb_nevada,127-p-p15_x21,127-ap,Secondary Gun,2
bb_nevada,533-tt-hull_x2-side,,,
bb_nevada,placeholder_torpedo,,,
bb_nevada|1916,356-ag-3_ay,356-ap-early,Primary Gun,1
bb_nevada|1916,356-ag-2-mod1_bx,356-ap-early,Primary Gun,1
bb_nevada|1916,127-p-p15_x21,127-ap,Secondary Gun,2
bb_nevada|1916,76-cp-mk11_x2-turret-top,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_nevada|1916,533-tt-hull_x2-side,,,
bb_nevada|1916,placeholder_torpedo,,,
bb_nevada|oklahoma_1918,356-ag-3_ay,356-ap-early,Primary Gun,1
bb_nevada|oklahoma_1918,356-ag-2-mod1_bx,356-ap-early,Primary Gun,1
bb_nevada|oklahoma_1918,127-p-p15_x21,127-ap,Secondary Gun,2
bb_nevada|oklahoma_1918,76-cp-mk11_x4-ok,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_nevada|oklahoma_1918,533-tt-hull_x2-side,,,
bb_nevada|oklahoma_1918,placeholder_torpedo,,,
bb_nevada|1920,356-ag-3_ay,356-ap-early,Primary Gun,1
bb_nevada|1920,356-ag-2-mod1_bx,356-ap-early,Primary Gun,1
bb_nevada|1920,127-p-p15_x12-nev,127-ap,Secondary Gun,2
bb_nevada|1920,76-cp-mk11_x2-f-ps,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_nevada|1920,533-tt-hull_x2-side,,,
bb_nevada|1920,placeholder_torpedo,,,
bb_nevada|1922,356-ag-3_ay,356-ap-early,Primary Gun,1
bb_nevada|1922,356-ag-2-mod1_bx,356-ap-early,Primary Gun,1
bb_nevada|1922,127-p-p15_x12-nev,127-ap,Secondary Gun,2
bb_nevada|1922,76-cp-mk11_x4,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_nevada|1922,533-tt-hull_x2-side,,,
bb_nevada|1922,placeholder_torpedo,,,
bb_nevada|1924,356-ag-3_ay,356-ap-early,Primary Gun,1
bb_nevada|1924,356-ag-2-mod1_bx,356-ap-early,Primary Gun,1
bb_nevada|1924,127-p-p15_x12-nev,127-ap,Secondary Gun,2
bb_nevada|1924,76-cp-mk11_x6-nev,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_nevada|1924,533-tt-hull_x2-side,,,
bb_nevada|1924,placeholder_torpedo,,,
bb_nevada_1930,356-ag-3-mod1_ay,356-ap-mk16,Primary Gun,1
bb_nevada_1930,356-ag-2-mod2_bx,356-ap-mk16,Primary Gun,1
bb_nevada_1930,127-p-p15_x12,127-ap,Secondary Gun,2
bb_nevada_1930,127-p-mk19_x8,127-hc-mk36_127-aac-mk28,AA Battery,3
bb_nevada_1930|oklahoma_1931,356-ag-3-mod1_ay,356-ap-mk16,Primary Gun,1
bb_nevada_1930|oklahoma_1931,356-ag-2-mod2_bx,356-ap-mk16,Primary Gun,1
bb_nevada_1930|oklahoma_1931,127-p-p15_x12,127-ap,Secondary Gun,2
bb_nevada_1930|oklahoma_1931,127-p-mk19_x8,127-hc-mk36_127-aac-mk28,AA Battery,3
bb_nevada_1930|oklahoma_1931,12-p-mk3_x8-balanced,12-b-us,AA Battery,4
bb_nevada_1930|1934,356-ag-3-mod1_ay,356-ap-mk16,Primary Gun,1
bb_nevada_1930|1934,356-ag-2-mod2_bx,356-ap-mk16,Primary Gun,1
bb_nevada_1930|1934,127-p-p15_x12,127-ap,Secondary Gun,2
bb_nevada_1930|1934,127-p-mk19_x8,127-hc-mk36_127-aac-mk28,AA Battery,3
bb_nevada_1930|1934,12-p-mk3_x4-nev,12-b-us,AA Battery,4
bb_nevada_1930|oklahoma_1941,356-ag-3-mod1_ay,356-ap-mk16,Primary Gun,1
bb_nevada_1930|oklahoma_1941,356-ag-2-mod2_bx,356-ap-mk16,Primary Gun,1
bb_nevada_1930|oklahoma_1941,127-p-p15_x10,127-ap,Secondary Gun,2
bb_nevada_1930|oklahoma_1941,127-p-mk19_x8,127-hc-mk36_127-aac-mk28,AA Battery,3
bb_nevada_1930|oklahoma_1941,76-cp-mk11_x4,76-hc-mk24_76-aa-mk23,AA Battery,4
bb_nevada_1930|oklahoma_1941,12-p-mk3_x8-standard,12-b-us,AA Battery,5
bb_nevada_1930|1941,356-ag-3-mod1_ay,356-ap-mk16,Primary Gun,1
bb_nevada_1930|1941,356-ag-2-mod2_bx,356-ap-mk16,Primary Gun,1
bb_nevada_1930|1941,127-p-p15_x10,127-ap,Secondary Gun,2
bb_nevada_1930|1941,127-p-mk19_x8,127-hc-mk36_127-aac-mk28,AA Battery,3
bb_nevada_1930|1941,76-cp-mk11_x4,76-hc-mk24_76-aa-mk23,AA Battery,4
bb_nevada_1930|1941,12-p-mk3_x8-nev,12-b-us,AA Battery,5
bb_nevada_1942,356-ag-3-mod1_ay,356-ap-mk16,Primary Gun,1
bb_nevada_1942,356-ag-2-mod2_bx,356-ap-mk16,Primary Gun,1
bb_nevada_1942,127-ag-mk28_x8-standard,127-spc-mk32_127-aac-mk34,Secondary Gun,2
bb_nevada_1942,40-t-mk2_x8-nev,40-he-mk1,AA Battery,3
bb_nevada_1942,20-p-mk6_x40-nev,20-he-mk3,AA Battery,4
bb_nevada_1942|1943,356-ag-3-mod1_ay,356-ap-mk16,Primary Gun,1
bb_nevada_1942|1943,356-ag-2-mod2_bx,356-ap-mk16,Primary Gun,1
bb_nevada_1942|1943,127-ag-mk28_x8-standard,127-spc-mk32_127-aac-mk34,Secondary Gun,2
bb_nevada_1942|1943,40-t-mk2_x8-nev,40-he-mk1,AA Battery,3
bb_nevada_1942|1943,20-p-mk6_x40-nev,20-he-mk3,AA Battery,4
bb_new_york,356-ag-2_abqxy,356-ap-early,Primary Gun,1
bb_new_york,127-p-p15-c_x10,127-ap,Secondary Gun,2
bb_new_york,127-p-p15_x11,127-ap,Secondary Gun,2
bb_new_york,533-tt-hull_x4-side,,,
bb_new_york,placeholder_torpedo,,,
bb_new_york|1916_texas,356-ag-2_abqxy,356-ap-early,Primary Gun,1
bb_new_york|1916_texas,127-p-p15-c_x10,127-ap,Secondary Gun,2
bb_new_york|1916_texas,127-p-p15_x11,127-ap,Secondary Gun,2
bb_new_york|1916_texas,76-cp-mk11_x2-crane,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_new_york|1916_texas,533-tt-hull_x4-side,,,
bb_new_york|1916_texas,placeholder_torpedo,,,
bb_new_york|1917,356-ag-2_abqxy,356-ap-early,Primary Gun,1
bb_new_york|1917,127-p-p15-c_x10,127-ap,Secondary Gun,2
bb_new_york|1917,127-p-p15_x10,127-ap,Secondary Gun,2
bb_new_york|1917,76-cp-mk11_x2-crane,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_new_york|1917,533-tt-hull_x4-side,,,
bb_new_york|1917,placeholder_torpedo,,,
bb_new_york|1918,356-ag-2_abqxy,356-ap-early,Primary Gun,1
bb_new_york|1918,127-p-p15-c_x10,127-ap,Secondary Gun,2
bb_new_york|1918,127-p-p15_x8-ny,127-ap,Secondary Gun,2
bb_new_york|1918,76-cp-mk11_x2-crane,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_new_york|1918,533-tt-hull_x4-side,,,
bb_new_york|1918,placeholder_torpedo,,,
bb_new_york|1919_texas,356-ag-2_abqxy,356-ap-early,Primary Gun,1
bb_new_york|1919_texas,127-p-p15-c_x10,127-ap,Secondary Gun,2
bb_new_york|1919_texas,127-p-p15_x6-ny,127-ap,Secondary Gun,2
bb_new_york|1919_texas,76-cp-mk11_x2-crane,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_new_york|1919_texas,533-tt-hull_x4-side,,,
bb_new_york|1919_texas,placeholder_torpedo,,,
bb_new_york|1921,356-ag-2_abqxy,356-ap-early,Primary Gun,1
bb_new_york|1921,127-p-p15-c_x10,127-ap,Secondary Gun,2
bb_new_york|1921,127-p-p15_x6-ny,127-ap,Secondary Gun,2
bb_new_york|1921,76-cp-mk11_x6-turret-top,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_new_york|1921,533-tt-hull_x4-side,,,
bb_new_york|1921,placeholder_torpedo,,,
bb_new_york_1927,356-ag-2-mod3_abqxy,356-ap-mk20,Primary Gun,1
bb_new_york_1927,127-p-p15-c_x4,127-ap,Secondary Gun,2
bb_new_york_1927,127-p-p15_x12-standard,127-ap,Secondary Gun,2
bb_new_york_1927,76-cp-mk11_x8,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_new_york_1927|1934,356-ag-2-mod3_abqxy,356-ap-mk20,Primary Gun,1
bb_new_york_1927|1934,127-p-p15-c_x4,127-ap,Secondary Gun,2
bb_new_york_1927|1934,127-p-p15_x12-standard,127-ap,Secondary Gun,2
bb_new_york_1927|1934,76-cp-mk11_x8,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_new_york_1927|1934,12-p-mk3_x8-ny,12-b-us,AA Battery,4
bb_new_york_1927|1935_texas,356-ag-2-mod3_abqxy,356-ap-mk20,Primary Gun,1
bb_new_york_1927|1935_texas,127-p-p15-c_x4,127-ap,Secondary Gun,2
bb_new_york_1927|1935_texas,127-p-p15_x12-standard,127-ap,Secondary Gun,2
bb_new_york_1927|1935_texas,76-cp-mk11_x8,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_new_york_1927|1935_texas,12-p-mk3_x8-texas,12-b-us,AA Battery,4
bb_new_york_1927|1941,356-ag-2-mod3_abqxy,356-ap-mk20,Primary Gun,1
bb_new_york_1927|1941,127-p-p15-c_x4,127-ap,Secondary Gun,2
bb_new_york_1927|1941,127-p-p15_x10-ny,127-ap,Secondary Gun,2
bb_new_york_1927|1941,76-cp-mk11_x10,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_new_york_1927|1941,28-p-quad_x4-all-round,28-het-mk1,AA Battery,4
bb_new_york_1927|1941,12-p-mk3_x8-ny,12-b-us,AA Battery,5
bb_new_york_1927|1942_1,356-ag-2-mod3_abqxy,356-ap-mk20,Primary Gun,1
bb_new_york_1927|1942_1,127-p-p15-c_x4,127-ap,Secondary Gun,2
bb_new_york_1927|1942_1,127-p-p15_x10-ny,127-ap,Secondary Gun,2
bb_new_york_1927|1942_1,76-cp-mk11_x10,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_new_york_1927|1942_1,28-p-quad_x4-all-round,28-het-mk1,AA Battery,4
bb_new_york_1927|1942_1,20-p-mk6_x16-ny,20-he-mk3,AA Battery,5
bb_new_york_1927|1942_8,356-ag-2-mod3_abqxy,356-ap-mk20,Primary Gun,1
bb_new_york_1927|1942_8,127-p-p15_x6-ny-2,127-ap,Secondary Gun,2
bb_new_york_1927|1942_8,76-cp-mk11_x10,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_new_york_1927|1942_8,28-p-quad_x8-ny,28-het-mk1,AA Battery,4
bb_new_york_1927|1942_8,20-p-mk6_x42-ny,20-he-mk3,AA Battery,5
bb_new_york_1927|1942_8_texas,356-ag-2-mod3_abqxy,356-ap-mk20,Primary Gun,1
bb_new_york_1927|1942_8_texas,127-p-p15_x6-ny-2,127-ap,Secondary Gun,2
bb_new_york_1927|1942_8_texas,76-cp-mk11_x10,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_new_york_1927|1942_8_texas,28-p-quad_x8-ny,28-het-mk1,AA Battery,4
bb_new_york_1927|1942_8_texas,20-p-mk6_x38-texas,20-he-mk3,AA Battery,5
bb_new_york_1927|1943,356-ag-2-mod3_abqxy,356-ap-mk20,Primary Gun,1
bb_new_york_1927|1943,127-p-p15_x6-ny-2,127-ap,Secondary Gun,2
bb_new_york_1927|1943,76-cp-mk11_x10-ny,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_new_york_1927|1943,40-t-mk2_x10-ny,40-he-mk1,AA Battery,4
bb_new_york_1927|1943,20-p-mk6_x44-ny,20-he-mk3,AA Battery,5
bb_new_york_1927|1943_texas,356-ag-2-mod3_abqxy,356-ap-mk20,Primary Gun,1
bb_new_york_1927|1943_texas,127-p-p15_x6-ny-2,127-ap,Secondary Gun,2
bb_new_york_1927|1943_texas,76-cp-mk11_x10-ny,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_new_york_1927|1943_texas,40-t-mk2_x10-ny,40-he-mk1,AA Battery,4
bb_new_york_1927|1943_texas,20-p-mk6_x38-texas-2,20-he-mk3,AA Battery,5
bb_wyoming,305-ag-mk9_abqrxy,305-ap-mk15,Primary Gun,1
bb_wyoming,127-p-p15-c_x10,127-ap,Secondary Gun,2
bb_wyoming,127-p-p15_x11,127-ap,Secondary Gun,2
bb_wyoming,533-tt-hull_x2-side,,,
bb_wyoming,placeholder_torpedo,,,
bb_wyoming|1916,305-ag-mk9_abqrxy,305-ap-mk15,Primary Gun,1
bb_wyoming|1916,127-p-p15-c_x10,127-ap,Secondary Gun,2
bb_wyoming|1916,127-p-p15_x11,127-ap,Secondary Gun,2
bb_wyoming|1916,76-cp-mk11_x2-crane,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_wyoming|1916,533-tt-hull_x2-side,,,
bb_wyoming|1916,placeholder_torpedo,,,
bb_wyoming|1918,305-ag-mk9_abqrxy,305-ap-mk15,Primary Gun,1
bb_wyoming|1918,127-p-p15-c_x10,127-ap,Secondary Gun,2
bb_wyoming|1918,127-p-p15_x6-wyo,127-ap,Secondary Gun,2
bb_wyoming|1918,76-cp-mk11_x2-crane,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_wyoming|1918,533-tt-hull_x2-side,,,
bb_wyoming|1918,placeholder_torpedo,,,
bb_wyoming|1919,305-ag-mk9_abqrxy,305-ap-mk15,Primary Gun,1
bb_wyoming|1919,127-p-p15-c_x10,127-ap,Secondary Gun,2
bb_wyoming|1919,127-p-p15_x6-wyo,127-ap,Secondary Gun,2
bb_wyoming|1919,76-cp-mk11_x4-wyo,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_wyoming|1919,533-tt-hull_x2-side,,,
bb_wyoming|1919,placeholder_torpedo,,,
bb_wyoming|1923,305-ag-mk9_abqrxy,305-ap-mk15,Primary Gun,1
bb_wyoming|1923,127-p-p15-c_x10,127-ap,Secondary Gun,2
bb_wyoming|1923,127-p-p15_x6-wyo,127-ap,Secondary Gun,2
bb_wyoming|1923,76-cp-mk11_x8-wyo,76-hc-mk24_76-aa-mk23,AA Battery,3
bb_wyoming|1923,533-tt-hull_x2-side,,,
bb_wyoming|1923,placeholder_torpedo,,,
bb_wyoming_1926,305-ag-mk9_abqrxy,305-ap-mk15,Primary Gun,1
bb_wyoming_1926,127-p-p15-c_x4,127-ap,Secondary Gun,2
bb_wyoming_1926,127-p-p15_x12-standard,127-ap,Secondary Gun,2
